,STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  .1,  SLP  ,  .2,  STP  ,  .3, VISIB,  .4,  WDSP,  .5, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Unnamed: 22
138,846280,99999,20181009,67.8,24,60.5,24,1015.7,8,1014.1,8,6.2,24,8.7,24,11.1,999.9,   73.4*,  64.2 , 0.00I,999.9,0,
139,846280,99999,20181010,66.3,24,60.2,24,1015.2,8,1013.6,8,6.1,24,8.7,24,14.0,999.9,   71.6*,  63.5 , 0.00I,999.9,0,
140,846280,99999,20181011,65.4,24,60.2,24,1016.1,8,1014.6,8,5.7,24,9.1,24,14.0,999.9,   68.0*,  63.5 , 0.00I,999.9,0,
141,846280,99999,20181012,64.5,23,59.9,23,1017.7,8,1016.1,8,6.0,23,11.2,23,14.0,999.9,   69.8*,  62.4 , 0.00I,999.9,0,
142,846280,99999,20181013,64.9,24,59.6,24,1017.3,8,1015.7,8,5.7,24,10.8,24,15.0,999.9,   70.2*,  61.5 , 0.00I,999.9,0,
143,846280,99999,20181014,63.9,24,59.9,24,1015.9,8,1014.2,8,6.2,24,6.4,24,15.0,999.9,   66.2*,  62.6 , 0.00I,999.9,0,
144,846280,99999,20181015,64.3,24,59.3,24,1016.0,8,1014.4,8,6.2,24,6.9,24,8.9,999.9,   68.0*,  61.7 , 0.00I,999.9,0,
145,846280,99999,20181016,65.1,24,59.4,24,1015.4,8,1013.9,8,6.2,24,7.7,24,13.6,999.9,   72.0*,  61.5 , 0.00I,999.9,0,
146,846280,99999,20181017,64.4,24,58.9,24,1014.9,8,1013.3,8,6.0,24,8.3,24,11.1,999.9,   68.4*,  60.8*, 0.00I,999.9,0,
147,846280,99999,20181018,65.3,24,58.4,24,1015.1,8,1013.5,8,6.0,22,7.8,24,12.0,999.9,   69.8*,  62.6*, 0.00I,999.9,0,
148,846280,99999,20181019,63.7,20,58.1,20,1015.1,6,1013.5,6,6.2,16,7.5,20,12.0,999.9,   69.8*,  60.8 , 0.00I,999.9,0,
149,846280,99999,20181020,65.0,24,58.7,24,1015.4,8,1013.8,8,6.2,24,7.4,24,11.1,999.9,   69.8*,  62.4 , 0.00I,999.9,0,
150,846280,99999,20181021,64.6,24,58.4,24,1014.9,7,1013.3,7,6.2,24,6.9,24,11.1,999.9,   68.0*,  62.6 , 0.00I,999.9,0,
151,846280,99999,20181022,64.4,24,59.1,24,1014.0,8,1012.5,8,6.1,24,6.7,24,11.1,999.9,   68.0*,  62.1 , 0.00I,999.9,0,
152,846280,99999,20181023,64.7,21,59.1,21,1015.4,7,1013.8,7,6.2,21,7.2,21,9.9,999.9,   68.0*,  61.9 , 0.00I,999.9,0,
153,846280,99999,20181024,64.8,23,59.7,23,1016.0,5,1014.5,5,6.2,23,8.3,23,14.0,999.9,   68.0*,  62.6*, 0.00I,999.9,0,
154,846280,99999,20181025,65.4,24,58.7,24,1015.4,8,1013.8,8,6.2,22,8.3,24,11.1,999.9,   71.6*,  62.4 , 0.00I,999.9,0,
155,846280,99999,20181026,64.4,21,59.2,21,1013.6,6,1012.0,6,6.0,21,7.5,21,13.0,999.9,   68.0*,  61.7 , 0.00I,999.9,0,
156,846280,99999,20181027,63.8,24,58.3,24,1013.6,7,1012.1,7,6.1,24,6.8,24,11.1,999.9,   66.2*,  60.4 , 0.00I,999.9,0,
